title,movieId,genres,year,genre_list
"Rundown, The (2003)",6764,Action|Adventure|Comedy,2003.0,"['Action', 'Adventure', 'Comedy']"
Cobra (1986),6800,Action|Crime,1986.0,"['Action', 'Crime']"
Where Eagles Dare (1968),6808,Action|Adventure|War,1968.0,"['Action', 'Adventure', 'War']"
"Rookie, The (1990)",6812,Action|Comedy|Thriller,1990.0,"['Action', 'Comedy', 'Thriller']"
City Heat (1984),6814,Action|Comedy,1984.0,"['Action', 'Comedy']"
Alien Contamination (1980),6835,Action|Horror|Sci-Fi,1980.0,"['Action', 'Horror', 'Sci-Fi']"
Ninja Scroll (Jûbei ninpûchô) (1995),6857,Action|Adventure|Animation|Fantasy,1995.0,"['Action', 'Adventure', 'Animation', 'Fantasy']"
"House of the Dead, The (2003)",6872,Action|Horror,2003.0,"['Action', 'Horror']"
Kill Bill: Vol. 1 (2003),6874,Action|Crime|Thriller,2003.0,"['Action', 'Crime', 'Thriller']"
Returner (Ritaanaa) (2002),6882,Action|Adventure|Sci-Fi,2002.0,"['Action', 'Adventure', 'Sci-Fi']"
"Italian Job, The (1969)",6893,Action|Comedy|Crime,1969.0,"['Action', 'Comedy', 'Crime']"
"Matrix Revolutions, The (2003)",6934,Action|Adventure|Sci-Fi|Thriller|IMAX,2003.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']"
Looney Tunes: Back in Action (2003),6946,Action|Animation|Children|Fantasy,2003.0,"['Action', 'Animation', 'Children', 'Fantasy']"
Timeline (2003),6959,Action|Adventure|Sci-Fi,2003.0,"['Action', 'Adventure', 'Sci-Fi']"
Darkman (1990),6966,Action|Crime|Fantasy|Sci-Fi|Thriller,1990.0,"['Action', 'Crime', 'Fantasy', 'Sci-Fi', 'Thriller']"
The Great Train Robbery (1978),6990,Action|Adventure|Comedy|Crime|Drama,1978.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama']"
"Hard Way, The (1991)",6994,Action|Comedy,1991.0,"['Action', 'Comedy']"
Highlander II: The Quickening (1991),6996,Action|Sci-Fi,1991.0,"['Action', 'Sci-Fi']"
Hudson Hawk (1991),7000,Action|Adventure|Comedy,1991.0,"['Action', 'Adventure', 'Comedy']"
Kindergarten Cop (1990),7004,Action|Comedy|Crime|Thriller,1990.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
"Last Boy Scout, The (1991)",7007,Action|Comedy|Crime|Drama|Thriller,1991.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']"
Over the Top (1987),7016,Action|Drama,1987.0,"['Action', 'Drama']"
Passenger 57 (1992),7017,Action|Thriller,1992.0,"['Action', 'Thriller']"
Battle Royale (Batoru rowaiaru) (2000),7022,Action|Drama|Horror|Thriller,2000.0,"['Action', 'Drama', 'Horror', 'Thriller']"
Silverado (1985),7027,Action|Western,1985.0,"['Action', 'Western']"
"Real McCoy, The (1993)",7031,Action|Crime|Drama|Thriller,1993.0,"['Action', 'Crime', 'Drama', 'Thriller']"
To Live and Die in L.A. (1985),7040,Action|Crime|Drama|Thriller,1985.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Year of the Dragon (1985),7047,Action|Crime|Drama,1985.0,"['Action', 'Crime', 'Drama']"
Nothing to Lose (1997),7048,Action|Adventure|Comedy|Crime,1997.0,"['Action', 'Adventure', 'Comedy', 'Crime']"
"Public Enemy, The (1931)",7056,Action|Crime|Drama,1931.0,"['Action', 'Crime', 'Drama']"
Red River (1948),7070,Action|Adventure|Western,1948.0,"['Action', 'Adventure', 'Western']"
Stagecoach (1939),7072,Action|Drama|Romance|Western,1939.0,"['Action', 'Drama', 'Romance', 'Western']"
Bullitt (1968),7076,Action|Crime|Drama|Thriller,1968.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Hero (Ying xiong) (2002),7090,Action|Adventure|Drama,2002.0,"['Action', 'Adventure', 'Drama']"
Crime Story (Zhong an zu) (1993),7108,Action|Crime|Drama,1993.0,"['Action', 'Crime', 'Drama']"
Run (1991),7127,Action|Drama|Thriller,1991.0,"['Action', 'Drama', 'Thriller']"
"Last Samurai, The (2003)",7143,Action|Adventure|Drama|War,2003.0,"['Action', 'Adventure', 'Drama', 'War']"
"Lord of the Rings: The Return of the King, The (2003)",7153,Action|Adventure|Drama|Fantasy,2003.0,"['Action', 'Adventure', 'Drama', 'Fantasy']"
Paycheck (2003),7163,Action|Sci-Fi|Thriller,2003.0,"['Action', 'Sci-Fi', 'Thriller']"
Peter Pan (2003),7164,Action|Adventure|Children|Fantasy,2003.0,"['Action', 'Adventure', 'Children', 'Fantasy']"
Torque (2004),7175,Action|Crime,2004.0,"['Action', 'Crime']"
Only the Strong (1993),7192,Action,1993.0,['Action']
"Adventures of Ford Fairlane, The (1990)",7193,Action|Comedy,1990.0,"['Action', 'Comedy']"
Ichi the Killer (Koroshiya 1) (2001),7235,Action|Comedy|Crime|Drama|Horror|Thriller,2001.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']"
"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",7248,Action|Adventure|Drama|War,2001.0,"['Action', 'Adventure', 'Drama', 'War']"
Catch That Kid (2004),7262,Action|Adventure|Children|Comedy|Crime,2004.0,"['Action', 'Adventure', 'Children', 'Comedy', 'Crime']"
"Thief of Bagdad, The (1924)",7302,Action|Adventure|Fantasy,1924.0,"['Action', 'Adventure', 'Fantasy']"
Flesh & Blood (1985),7307,Action|Adventure|Drama|War,1985.0,"['Action', 'Adventure', 'Drama', 'War']"
Raw Deal (1986),7310,Action,1986.0,['Action']
Starsky & Hutch (2004),7325,Action|Comedy|Crime|Thriller,2004.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
Agent Cody Banks 2: Destination London (2004),7345,Action|Adventure|Children|Comedy,2004.0,"['Action', 'Adventure', 'Children', 'Comedy']"
Dawn of the Dead (2004),7360,Action|Drama|Horror|Thriller,2004.0,"['Action', 'Drama', 'Horror', 'Thriller']"
Scooby-Doo 2: Monsters Unleashed (2004),7369,Action|Adventure|Children|Comedy|Mystery,2004.0,"['Action', 'Adventure', 'Children', 'Comedy', 'Mystery']"
Hellboy (2004),7373,Action|Adventure|Fantasy|Horror,2004.0,"['Action', 'Adventure', 'Fantasy', 'Horror']"
Walking Tall (2004),7376,Action,2004.0,['Action']
"Whole Ten Yards, The (2004)",7381,Action|Comedy|Crime,2004.0,"['Action', 'Comedy', 'Crime']"
Dawn of the Dead (1978),7387,Action|Drama|Horror,1978.0,"['Action', 'Drama', 'Horror']"
Those Magnificent Men in Their Flying Machines (1965),7394,Action|Adventure|Comedy,1965.0,"['Action', 'Adventure', 'Comedy']"
Kill Bill: Vol. 2 (2004),7438,Action|Drama|Thriller,2004.0,"['Action', 'Drama', 'Thriller']"
"Punisher, The (2004)",7439,Action|Crime|Thriller,2004.0,"['Action', 'Crime', 'Thriller']"
Man on Fire (2004),7445,Action|Crime|Drama|Mystery|Thriller,2004.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Van Helsing (2004),7454,Action|Adventure|Fantasy|Horror,2004.0,"['Action', 'Adventure', 'Fantasy', 'Horror']"
Troy (2004),7458,Action|Adventure|Drama|War,2004.0,"['Action', 'Adventure', 'Drama', 'War']"
Enter the Dragon (1973),7482,Action|Crime,1973.0,"['Action', 'Crime']"
Dobermann (1997),7562,Action|Crime,1997.0,"['Action', 'Crime']"
You Only Live Twice (1967),7569,Action|Adventure|Sci-Fi|Thriller,1967.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Octopussy (1983),7570,Action|Adventure|Thriller,1983.0,"['Action', 'Adventure', 'Thriller']"
Never Say Never Again (1983),7573,Action|Adventure|Thriller,1983.0,"['Action', 'Adventure', 'Thriller']"
Versus (2000),7657,Action|Comedy|Fantasy|Horror,2000.0,"['Action', 'Comedy', 'Fantasy', 'Horror']"
"Wages of Fear, The (Salaire de la peur, Le) (1953)",7700,Action|Adventure|Drama|Thriller,1953.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
"Delta Force, The (1986)",7704,Action,1986.0,['Action']
"Four Musketeers, The (1974)",7720,Action|Adventure|Comedy|Romance,1974.0,"['Action', 'Adventure', 'Comedy', 'Romance']"
Alexander Nevsky (Aleksandr Nevskiy) (1938),7756,Action|Drama|War,1938.0,"['Action', 'Drama', 'War']"
Jason and the Argonauts (1963),7757,Action|Adventure|Fantasy,1963.0,"['Action', 'Adventure', 'Fantasy']"
Throne of Blood (Kumonosu jô) (1957),7766,Action|Drama|Thriller|War,1957.0,"['Action', 'Drama', 'Thriller', 'War']"
Sniper (1993),7782,Action|Drama,1993.0,"['Action', 'Drama']"
"Warriors, The (1979)",7802,Action|Adventure|Crime|Thriller,1979.0,"['Action', 'Adventure', 'Crime', 'Thriller']"
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",7844,Action|Comedy,1993.0,"['Action', 'Comedy']"
"Duck, You Sucker (1971)",7894,Action|Western,1971.0,"['Action', 'Western']"
Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),7899,Action,1975.0,['Action']
"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",7925,Action|Adventure,1958.0,"['Action', 'Adventure']"
"Bridge Too Far, A (1977)",7980,Action|Drama|War,1977.0,"['Action', 'Drama', 'War']"
Death Race 2000 (1975),7991,Action|Sci-Fi,1975.0,"['Action', 'Sci-Fi']"
"Getaway, The (1972)",8016,Action|Crime|Drama|Thriller,1972.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Hamburger Hill (1987),8045,Action|Drama|War,1987.0,"['Action', 'Drama', 'War']"
Shiri (Swiri) (1999),8093,Action|Drama|Romance|Thriller,1999.0,"['Action', 'Drama', 'Romance', 'Thriller']"
In China They Eat Dogs (I Kina spiser de hunde) (1999),8117,Action|Comedy,1999.0,"['Action', 'Comedy']"
Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),8118,Action|Adventure|Thriller|War,1990.0,"['Action', 'Adventure', 'Thriller', 'War']"
Gladiator (1992),8132,Action|Drama,1992.0,"['Action', 'Drama']"
Dead or Alive: Hanzaisha (1999),8142,Action|Crime,1999.0,"['Action', 'Crime']"
Captain Blood (1935),8167,Action|Adventure|Romance,1935.0,"['Action', 'Adventure', 'Romance']"
Safety Last! (1923),8235,Action|Comedy|Romance,1923.0,"['Action', 'Comedy', 'Romance']"
Masterminds (1997),8241,Action|Comedy|Thriller,1997.0,"['Action', 'Comedy', 'Thriller']"
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),8253,Action|Adventure|Animation|Comedy|Crime|Mystery,1979.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Mystery']"
Point of No Return (1993),8268,Action|Thriller,1993.0,"['Action', 'Thriller']"
Mitchell (1975),8290,Action|Crime,1975.0,"['Action', 'Crime']"
"Day After Tomorrow, The (2004)",8361,Action|Adventure|Drama|Sci-Fi|Thriller,2004.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
Mindhunters (2004),8369,Action|Crime|Horror|Mystery|Thriller,2004.0,"['Action', 'Crime', 'Horror', 'Mystery', 'Thriller']"
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",8370,Action|Comedy|Crime|Drama,2003.0,"['Action', 'Comedy', 'Crime', 'Drama']"
"Chronicles of Riddick, The (2004)",8371,Action|Sci-Fi|Thriller,2004.0,"['Action', 'Sci-Fi', 'Thriller']"
Sands of Iwo Jima (1949),8446,Action|Drama|Romance|War,1949.0,"['Action', 'Drama', 'Romance', 'War']"
Northwest Passage (1940),8481,Action|Adventure|Drama|Romance|Thriller|Western,1940.0,"['Action', 'Adventure', 'Drama', 'Romance', 'Thriller', 'Western']"
Memphis Belle (1990),8493,Action|Drama|War,1990.0,"['Action', 'Drama', 'War']"
Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),8500,Action|Horror|Sci-Fi,1974.0,"['Action', 'Horror', 'Sci-Fi']"
"Hitcher, The (1986)",8501,Action|Thriller,1986.0,"['Action', 'Thriller']"
White Chicks (2004),8531,Action|Comedy|Crime,2004.0,"['Action', 'Comedy', 'Crime']"
Undead (2003),8578,Action|Comedy|Horror|Sci-Fi,2003.0,"['Action', 'Comedy', 'Horror', 'Sci-Fi']"
Juice (1992),8593,Action|Crime|Drama|Thriller,1992.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Taxi (1998),8604,Action|Comedy,1998.0,"['Action', 'Comedy']"
Taxi 3 (2003),8605,Action|Comedy,2003.0,"['Action', 'Comedy']"
"Last Starfighter, The (1984)",8633,Action|Adventure|Comedy|Sci-Fi,1984.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
Spider-Man 2 (2004),8636,Action|Adventure|Sci-Fi|IMAX,2004.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
King Arthur (2004),8640,Action|Adventure|Drama|War,2004.0,"['Action', 'Adventure', 'Drama', 'War']"
"I, Robot (2004)",8644,Action|Adventure|Sci-Fi|Thriller,2004.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
"Bourne Supremacy, The (2004)",8665,Action|Crime|Thriller,2004.0,"['Action', 'Crime', 'Thriller']"
Catwoman (2004),8666,Action|Crime|Fantasy,2004.0,"['Action', 'Crime', 'Fantasy']"
Flash Gordon Conquers the Universe (1940),8677,Action|Sci-Fi,1940.0,"['Action', 'Sci-Fi']"
To End All Wars (2001),8730,Action|Drama|War,2001.0,"['Action', 'Drama', 'War']"
Thunderbirds (2004),8782,Action|Adventure|Fantasy|Sci-Fi,2004.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Musa the Warrior (Musa) (2001),8795,Action|Adventure|Drama|War,2001.0,"['Action', 'Adventure', 'Drama', 'War']"
Collateral (2004),8798,Action|Crime|Drama|Thriller,2004.0,"['Action', 'Crime', 'Drama', 'Thriller']"
AVP: Alien vs. Predator (2004),8810,Action|Horror|Sci-Fi|Thriller,2004.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Warriors of Heaven and Earth (Tian di ying xiong) (2003),8832,Action|Adventure|Drama,2003.0,"['Action', 'Adventure', 'Drama']"
Cellular (2004),8860,Action|Crime|Drama|Mystery|Thriller,2004.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Resident Evil: Apocalypse (2004),8861,Action|Horror|Sci-Fi|Thriller,2004.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Sky Captain and the World of Tomorrow (2004),8865,Action|Adventure|Sci-Fi,2004.0,"['Action', 'Adventure', 'Sci-Fi']"
Orca: The Killer Whale (1977),8894,Action|Drama|Horror|Thriller,1977.0,"['Action', 'Drama', 'Horror', 'Thriller']"
Ladder 49 (2004),8908,Action|Drama|Thriller,2004.0,"['Action', 'Drama', 'Thriller']"
Taxi (2004),8912,Action|Comedy,2004.0,"['Action', 'Comedy']"
Team America: World Police (2004),8917,Action|Adventure|Animation|Comedy,2004.0,"['Action', 'Adventure', 'Animation', 'Comedy']"
Friday Night Lights (2004),8937,Action|Drama,2004.0,"['Action', 'Drama']"
"Incredibles, The (2004)",8961,Action|Adventure|Animation|Children|Comedy,2004.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']"
After the Sunset (2004),8968,Action|Adventure|Comedy|Crime|Thriller,2004.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
National Treasure (2004),8972,Action|Adventure|Drama|Mystery|Thriller,2004.0,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']"
Alexander (2004),8977,Action|Adventure|Drama|War,2004.0,"['Action', 'Adventure', 'Drama', 'War']"
House of Flying Daggers (Shi mian mai fu) (2004),8983,Action|Drama|Romance,2004.0,"['Action', 'Drama', 'Romance']"
Ocean's Twelve (2004),8984,Action|Comedy|Crime|Thriller,2004.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
Blade: Trinity (2004),8985,Action|Fantasy|Horror|Thriller,2004.0,"['Action', 'Fantasy', 'Horror', 'Thriller']"
"Three Musketeers, The (1948)",25946,Action|Adventure|Drama|Romance,1948.0,"['Action', 'Adventure', 'Drama', 'Romance']"
King Solomon's Mines (1950),25962,Action|Adventure|Romance,1950.0,"['Action', 'Adventure', 'Romance']"
Batman (1966),26152,Action|Adventure|Comedy,1966.0,"['Action', 'Adventure', 'Comedy']"
Tokyo Drifter (Tôkyô nagaremono) (1966),26159,Action|Crime|Drama,1966.0,"['Action', 'Crime', 'Drama']"
Branded to Kill (Koroshi no rakuin) (1967),26169,Action|Crime|Drama,1967.0,"['Action', 'Crime', 'Drama']"
Point Blank (1967),26172,Action|Crime|Drama|Thriller,1967.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Asterix and Cleopatra (Astérix et Cléopâtre) (1968),26183,Action|Adventure|Animation|Children|Comedy,1968.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']"
"Diamond Arm, The (Brilliantovaya ruka) (1968)",26184,Action|Adventure|Comedy|Crime|Thriller,1968.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",26236,Action|Adventure|Comedy|Drama|Romance|War,1970.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'War']"
Duel (1971),26242,Action|Mystery|Thriller,1971.0,"['Action', 'Mystery', 'Thriller']"
Gone in 60 Seconds (1974),26322,Action|Crime|Drama,1974.0,"['Action', 'Crime', 'Drama']"
"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",26340,Action|Adventure|Animation|Children|Comedy|Fantasy,1976.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']"
French Connection II (1975),26344,Action|Crime|Drama|Thriller,1975.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Silver Streak (1976),26375,Action|Comedy|Crime,1976.0,"['Action', 'Comedy', 'Crime']"
Five Deadly Venoms (1978),26399,Action,1978.0,['Action']
Last Hurrah for Chivalry (Hao xia) (1979),26401,Action|Drama,1979.0,"['Action', 'Drama']"
Snake in the Eagle's Shadow (Se ying diu sau) (1978),26413,Action|Comedy,1978.0,"['Action', 'Comedy']"
Blue Thunder (1983),26464,Action|Crime|Drama,1983.0,"['Action', 'Crime', 'Drama']"
Cloak & Dagger (1984),26504,Action|Adventure|Children|Crime|Mystery|Thriller,1984.0,"['Action', 'Adventure', 'Children', 'Crime', 'Mystery', 'Thriller']"
Police Story (Ging chaat goo si) (1985),26547,Action|Comedy|Crime|Thriller,1985.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
G.I. Joe: The Movie (1987),26590,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1987.0,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']"
Hell Comes to Frogtown (1988),26593,Action|Comedy|Sci-Fi,1988.0,"['Action', 'Comedy', 'Sci-Fi']"
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",26606,Action|Fantasy|Horror|Romance,1987.0,"['Action', 'Fantasy', 'Horror', 'Romance']"
"Bourne Identity, The (1988)",26614,Action|Adventure|Drama|Mystery|Thriller,1988.0,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']"
Bullet in the Head (1990),26681,Action|Drama|War,1990.0,"['Action', 'Drama', 'War']"
Lionheart (1990),26696,Action,1990.0,['Action']
Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),26701,Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,1989.0,"['Action', 'Animation', 'Crime', 'Drama', 'Film-Noir', 'Mystery', 'Sci-Fi', 'Thriller']"
Riki-Oh: The Story of Ricky (Lik Wong) (1991),26736,Action|Crime|Thriller,1991.0,"['Action', 'Crime', 'Thriller']"
Captain America (1990),26764,Action|Fantasy|Sci-Fi|Thriller|War,1990.0,"['Action', 'Fantasy', 'Sci-Fi', 'Thriller', 'War']"
City Hunter (Sing si lip yan) (1993),26765,Action|Comedy|Romance,1993.0,"['Action', 'Comedy', 'Romance']"
Sidekicks (1992),26792,Action|Adventure|Children|Comedy,1992.0,"['Action', 'Adventure', 'Children', 'Comedy']"
Fortress (1992),26819,Action|Sci-Fi,1992.0,"['Action', 'Sci-Fi']"
Mr. Nanny (1993),26828,Action|Children|Comedy,1993.0,"['Action', 'Children', 'Comedy']"
Sonatine (Sonachine) (1993),26840,Action|Comedy|Crime|Drama,1993.0,"['Action', 'Comedy', 'Crime', 'Drama']"
"Darkman II: Return of Durant, The (1995)",26854,Action|Crime|Horror,1995.0,"['Action', 'Crime', 'Horror']"
Fist of Legend (Jing wu ying xiong) (1994),26865,Action|Drama,1994.0,"['Action', 'Drama']"
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),26913,Action|Animation,1994.0,"['Action', 'Animation']"
Nirvana (1997),26985,Action|Sci-Fi,1997.0,"['Action', 'Sci-Fi']"
From the Earth to the Moon (1998),27002,Action|Documentary|Drama|Thriller,1998.0,"['Action', 'Documentary', 'Drama', 'Thriller']"
Beowulf (1999),27003,Action|Horror|Sci-Fi,1999.0,"['Action', 'Horror', 'Sci-Fi']"
Thursday (1998),27022,Action|Crime|Thriller,1998.0,"['Action', 'Crime', 'Thriller']"
Who Am I? (Wo shi shei) (1998),27032,Action|Adventure|Comedy|Sci-Fi|Thriller,1998.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']"
Merlin (1998),27036,Action|Adventure|Drama|Fantasy|Romance,1998.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']"
Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),27134,Action|Crime|Fantasy,2001.0,"['Action', 'Crime', 'Fantasy']"
"Batman/Superman Movie, The (1998)",27155,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1998.0,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']"
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",27156,Action|Animation|Drama|Fantasy|Sci-Fi,1997.0,"['Action', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']"
Taxi 2 (2000),27193,Action|Comedy,2000.0,"['Action', 'Comedy']"
Batman Beyond: Return of the Joker (2000),27311,Action|Animation|Crime|Sci-Fi|Thriller,2000.0,"['Action', 'Animation', 'Crime', 'Sci-Fi', 'Thriller']"
Monday (2000),27328,Action|Comedy|Crime|Fantasy|Thriller,2000.0,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller']"
"Accidental Spy, The (Dak miu mai shing) (2001)",27426,Action|Comedy|Thriller,2001.0,"['Action', 'Comedy', 'Thriller']"
Blood: The Last Vampire (2000),27441,Action|Animation|Horror,2000.0,"['Action', 'Animation', 'Horror']"
Dead or Alive 2: Tôbôsha (2000),27480,Action|Crime|Thriller,2000.0,"['Action', 'Crime', 'Thriller']"
Jesus Christ Vampire Hunter (2001),27595,Action|Comedy|Horror|Musical,2001.0,"['Action', 'Comedy', 'Horror', 'Musical']"
"Sound of Thunder, A (2005)",27618,Action|Adventure|Drama|Sci-Fi|Thriller,2005.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
"Animatrix, The (2003)",27660,Action|Animation|Drama|Sci-Fi,2003.0,"['Action', 'Animation', 'Drama', 'Sci-Fi']"
Tremors 4: The Legend Begins (2004),27683,Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004.0,"['Action', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller', 'Western']"
"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",27689,Action|Crime|Thriller,2004.0,"['Action', 'Crime', 'Thriller']"
And Starring Pancho Villa as Himself (2003),27692,Action|Comedy|Drama|War,2003.0,"['Action', 'Comedy', 'Drama', 'War']"
Nicotina (2003),27695,Action|Comedy|Drama,2003.0,"['Action', 'Comedy', 'Drama']"
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),27704,Action|Drama|Thriller|War,2003.0,"['Action', 'Drama', 'Thriller', 'War']"
